,z_value
19404,1.0000001e-05
19405,1.0000001e-05
19406,1.0000001e-05
19407,1.0000001e-05
19408,1.0000001e-05
19409,1.0000001e-05
19410,1.0000001e-05
19411,1.0000001e-05
19412,1.0000001e-05
19413,1.0000001e-05
19414,1.0000001e-05
19415,1.0000001e-05
19416,1.0000001e-05
19417,1.0000001e-05
19418,1.0000001e-05
19419,1.0000001e-05
19420,1.0000001e-05
19421,1.0000001e-05
19422,1.0000001e-05
19423,1.0000001e-05
19424,1.0000001e-05
19425,1.0000001e-05
19426,1.0000001e-05
19427,1.0000001e-05
19428,1.0000001e-05
19429,1.0000001e-05
19430,1.0000001e-05
19431,1.0000001e-05
19432,1.0000001e-05
19433,1.0000001e-05
19434,1.0000001e-05
19435,1.0000001e-05
19436,1.0000001e-05
19437,0.00703275395941
19438,0.00426054978216
19439,0.00276551020238
19440,0.00531517911446
19441,0.00477492942737
19442,0.00467228699417
19443,0.00613334300292
19444,0.00641357360924
19445,0.0106872239111
19446,0.0134730488805
19447,0.00935973767886
19448,0.00821837334411
19449,0.00964025333576
19450,0.0039618147862
19451,0.00450748851927
19452,0.00464066824032
19453,0.0048148361746
19454,0.00831671503882
19455,0.00379260792789
19456,0.00452729162511
19457,0.00341588749467
19458,0.00447205346136
19459,0.00993800692023
19460,0.00421639330564
19461,0.0060772477892
19462,0.00276653385313
19463,0.00316053333357
19464,0.00556331110926
19465,0.00618506681409
19466,0.00748325035807
19467,0.0132648803095
19468,0.0096633965268
19469,0.024779325827
19470,0.0305797071217
19471,0.0195518604635
19472,0.013145388357
19473,0.0171064422464
19474,0.0279183595788
19475,0.0155590000883
19476,0.0098426488263
19477,0.0139866655286
19478,0.0103664336377
19479,0.0096517430084
19480,0.00806784495428
19481,0.0142129754087
19482,0.0153353595056
19483,0.0215241435952
19484,0.0124924310001
19485,0.00971004512433
19486,0.00953372819479
19487,0.00970925900203
19488,0.0098648433582
19489,0.0100387044302
19490,0.0102276937509
19491,0.0114673483838
19492,0.0111267019249
19493,0.00909962529897
19494,0.0260136791543
19495,0.0378173084666
19496,0.0338884039554
19497,0.0383960497865
19498,0.0465825455264
19499,0.0280058133445
19500,0.0256117822773
19501,0.0132231539584
19502,0.0202858298136
19503,0.015115628647
19504,0.0127576695007
19505,0.0129009530401
19506,0.0171121994374
19507,0.0228881316257
19508,0.0248717904085
19509,0.0230118002287
19510,0.0298790578928
19511,0.0334222551808
19512,0.0517837437309
19513,0.0771828775049
19514,0.0607236871345
19515,0.0311626170589
19516,0.0195834084097
19517,0.0769541474908
19518,0.123785717025
19519,0.101121344025
19520,0.0312454153924
19521,0.0233248479932
19522,0.0117113911612
19523,0.00641605171609
19524,0.00365361919363
19525,0.0056594000305
19526,0.00750432061646
19527,0.00903726621275
19528,0.00988558581696
19529,0.010114582143
19530,0.0101507654979
19531,0.0101537068252
19532,0.0101537914058
19533,0.0246859710722
19534,0.00628106987873
19535,0.00709143768066
19536,0.0076043419833
19537,0.00678647901733
19538,0.00507502131725
19539,0.0049189409933
19540,0.00523645011447
19541,0.0212740220866
19542,0.0300078740505
19543,0.0315356435922
19544,0.0330368694309
19545,0.0139391482581
19546,0.0034657961042
19547,0.00678555888781
19548,0.0103907437307
19549,0.0220606746755
19550,0.0739775811903
19551,0.010153755244
19552,0.0101529779755
19553,0.0101447805935
19554,0.0100936572522
19555,0.00988878627643
19556,0.00936965670587
19557,0.00866391468851
19558,0.00912983771557
19559,0.00489852992505
19560,0.00752001333649
19561,0.00492313150966
19562,0.00753245129333
19563,0.00907129550531
19564,0.00972249911813
19565,0.00983445270829
19566,0.00927571411646
19567,0.0091465979521
19568,0.00744636563729
19569,0.00710447817433
19570,0.00783996414109
19571,0.00533293194565
19572,0.00344773652693
19573,0.00567536269729
19574,0.00632586887319
19575,0.00648213146661
19576,0.00752526077645
19577,0.00867400856694
19578,0.00946916616842
19579,0.592472810371
19580,0.483883181161
19581,0.009925819778
19582,0.00923608799915
19583,0.00785899906375
19584,0.00676042702526
19585,0.00812376617589
19586,0.0074786083949
19587,0.00399317386607
19588,0.00778135977409
19589,0.00939502771669
19590,0.00996559477674
19591,0.0101198196329
19592,0.0101496372052
19593,0.010153484769
19594,0.0101537811078
19595,0.0101537914877
19596,0.010153791498
19597,0.0407873718983
19598,0.0244126601464
19599,0.0368679670507
19600,0.00602479998843
19601,0.00363273514998
19602,0.00395739441259
19603,0.00576040839116
19604,0.00718104245708
19605,0.0131007478527
19606,0.0458980615334
19607,1.0000001e-05
19608,1.0000001e-05
19609,1.0000001e-05
19610,1.0000001e-05
19611,1.0000001e-05
19612,1.0000001e-05
19613,1.0000001e-05
19614,1.0000001e-05
19615,1.0000001e-05
19616,1.0000001e-05
19617,1.0000001e-05
19618,1.0000001e-05
19619,1.0000001e-05
19620,1.0000001e-05
19621,1.0000001e-05
19622,1.0000001e-05
19623,1.0000001e-05
19624,1.0000001e-05
19625,1.0000001e-05
19626,1.0000001e-05
19627,1.0000001e-05
19628,1.0000001e-05
19629,1.0000001e-05
19630,1.0000001e-05
19631,1.0000001e-05
19632,1.0000001e-05
19633,1.0000001e-05
19634,1.0000001e-05
19635,1.0000001e-05
19636,1.0000001e-05
19637,1.0000001e-05
19638,1.0000001e-05
19639,1.0000001e-05
19640,1.0000001e-05
19641,1.0000001e-05
19642,1.0000001e-05
19643,1.0000001e-05
19644,1.0000001e-05
19645,1.0000001e-05
19646,1.0000001e-05
19647,1.0000001e-05
19648,1.0000001e-05
19649,1.0000001e-05
19650,1.0000001e-05
19651,1.0000001e-05
19652,1.0000001e-05
19653,1.0000001e-05
19654,1.0000001e-05
19655,1.0000001e-05
19656,1.0000001e-05
19657,1.0000001e-05
19658,1.0000001e-05
19659,1.0000001e-05
19660,0.0108450525304
19661,0.003399890592
19662,0.00548498967243
19663,0.00703326530189
19664,0.00733703777174
19665,0.00728194084255
19666,0.00790809847251
19667,0.00834883242972
19668,0.00620174079752
19669,0.00545148282111
19670,0.00847133150749
19671,0.00915834536138
19672,0.00612171464999
19673,0.00636769192602
19674,0.00698633447633
19675,0.00721609250864
19676,0.00734186686201
19677,0.00553229713826
19678,0.00633812833326
19679,0.00699076839806
19680,0.00682788608287
19681,0.00705348826737
19682,0.0036695818602
19683,0.00583224041598
19684,0.00730669399293
19685,0.010818330567
19686,0.01240090886
19687,0.00276758492028
19688,0.0031774028546
19689,0.00564355409394
19690,0.00633333447937
19691,0.00501710778653
19692,0.00344765038841
19693,0.0105270868906
19694,0.0280629778766
19695,0.0386541386912
19696,0.0325123357934
19697,0.0169796472992
19698,0.0146730306283
19699,0.011626692777
19700,0.00770638365317
19701,0.00625068274232
19702,0.00636452693853
19703,0.00501903015155
19704,0.00467239675567
19705,0.00465650961211
19706,0.00599389589066
19707,0.00640842971657
19708,0.00649292015992
19709,0.00776690997038
19710,0.0085062080336
19711,0.00896670432414
19712,0.00963215511249
19713,0.0115464293018
19714,0.0127177875671
19715,0.0102379566796
19716,0.0069990905464
19717,0.00733088243107
19718,0.0144599318525
19719,0.0129945457981
19720,0.00808508140562
19721,0.014660779678
19722,0.0112302752001
19723,0.0185186981874
19724,0.0481564138313
19725,0.0258759677106
19726,0.01601843873
19727,0.0105128581186
19728,0.037903990572
19729,0.0254787933198
19730,0.0294932519032
19731,0.024333834992
19732,0.0189611899434
19733,0.0129949157443
19734,0.0105306234328
19735,0.0101515082433
19736,0.0101536773469
19737,0.031094505796
19738,0.0655282734032
19739,0.0878465273028
19740,0.0626442235416
19741,0.0946934473621
19742,0.0252692759101
19743,0.0390991177318
19744,0.034968472922
19745,0.0206537940467
19746,0.00652021221737
19747,0.00658001935986
19748,0.00324174186004
19749,0.00632458316864
19750,0.00808486144481
19751,0.00950771216751
19752,0.0100192705391
19753,0.0101370619456
19754,0.0101527872339
19755,0.0101537799098
19756,0.0101537914878
19757,0.0171227402151
19758,0.00705217444637
19759,0.00592625212415
19760,0.00350262364433
19761,0.00447215471889
19762,0.00651845765866
19763,0.00734192149403
19764,0.0737301646339
19765,0.0390028028288
19766,0.033099220413
19767,0.00978445093842
19768,0.0110081278018
19769,0.00517136587141
19770,0.00816630248517
19771,0.0184768008321
19772,0.0350072294447
19773,0.0475031335695
19774,0.0101536559135
19775,0.0101519927501
19776,0.0101388529545
19777,0.0100664943428
19778,0.00977151063419
19779,0.00882311966795
19780,0.00643749292397
19781,0.0118270841874
19782,0.00510045359063
19783,0.00623111540769
19784,0.00531488174581
19785,0.0075121891284
19786,0.00830029523779
19787,0.008981945351
19788,0.00888463380763
19789,0.00736640147559
19790,0.00717717393564
19791,0.00366961475617
19792,0.00450743255059
19793,0.0059433560442
19794,0.00502036011084
19795,0.00611624713911
19796,0.00744526904364
19797,0.00810566492917
19798,0.00851608053129
19799,0.00914196027341
19800,0.00973230663483
19801,0.593455008627
19802,0.485231424755
19803,0.0100217449309
19804,0.00951829592202
19805,0.00810626995324
19806,0.00638638223155
19807,0.00322579519354
19808,0.00654759923168
19809,0.00866688254048
19810,0.00980055248904
19811,0.0100968495937
19812,0.0101476977561
19813,0.0101534119046
19814,0.0101537810259
19815,0.010153791498
19816,0.0101542933143
19817,0.0101563725364
19818,0.010153791498
19819,0.010153791498
19820,0.0105199513301
19821,0.0134563185473
19822,0.105910575928
19823,0.0272603288584
19824,0.0080634114557
19825,0.0023684000001
19826,0.00316013333362
19827,0.00938370622515
19828,0.0166225493663
19829,0.0377920614864
19830,1.0000001e-05
19831,1.0000001e-05
19832,1.0000001e-05
19833,1.0000001e-05
19834,1.0000001e-05
19835,1.0000001e-05
19836,1.0000001e-05
19837,1.0000001e-05
19838,1.0000001e-05
19839,1.0000001e-05
19840,1.0000001e-05
19841,1.0000001e-05
19842,1.0000001e-05
19843,1.0000001e-05
19844,1.0000001e-05
19845,1.0000001e-05
19846,1.0000001e-05
19847,1.0000001e-05
19848,1.0000001e-05
19849,1.0000001e-05
19850,1.0000001e-05
19851,1.0000001e-05
19852,1.0000001e-05
19853,1.0000001e-05
19854,1.0000001e-05
19855,1.0000001e-05
19856,1.0000001e-05
19857,1.0000001e-05
19858,1.0000001e-05
19859,1.0000001e-05
19860,1.0000001e-05
19861,1.0000001e-05
19862,1.0000001e-05
19863,1.0000001e-05
19864,1.0000001e-05
19865,1.0000001e-05
19866,1.0000001e-05
19867,1.0000001e-05
19868,1.0000001e-05
19869,1.0000001e-05
19870,1.0000001e-05
19871,1.0000001e-05
19872,1.0000001e-05
19873,1.0000001e-05
19874,1.0000001e-05
19875,1.0000001e-05
19876,1.0000001e-05
19877,1.0000001e-05
19878,1.0000001e-05
19879,1.0000001e-05
19880,1.0000001e-05
19881,1.0000001e-05
19882,1.0000001e-05
19883,0.0104704930532
19884,0.004592370688
19885,0.006804260925
19886,0.00798712774309
19887,0.00898634961789
19888,0.00920443276739
19889,0.00948025933296
19890,0.00968266033035
19891,0.00876824951095
19892,0.00841877095901
19893,0.00914773901907
19894,0.00971837905902
19895,0.00865251283478
19896,0.00853739975848
19897,0.00883509655189
19898,0.00908714277878
19899,0.00925774770196
19900,0.00864877053323
19901,0.00843142801689
19902,0.00882529763724
19903,0.00879196758644
19904,0.00893603785264
19905,0.0074203429632
19906,0.00785421897783
19907,0.0233197167113
19908,0.0145193765217
19909,0.00236839999992
19910,0.00519919908826
19911,0.00600762815763
19912,0.00365352319356
19913,0.00324175786006
19914,0.00445616093479
19915,0.00606304960639
19916,0.00363764052687
19917,0.00324174186004
19918,0.00445616093479
19919,0.00341580133187
19920,0.00322577919339
19921,0.00455987768711
19922,0.00721546316114
19923,0.00687543037018
19924,0.00365366719358
19925,0.00324175786006
19926,0.00445616093479
19927,0.00464059046853
19928,0.00465647761209
19929,0.00343172586014
19930,0.0032257951934
19931,0.00320984852675
19932,0.00651595868405
19933,0.00755143912053
19934,0.0109019951617
19935,0.0157000328635
19936,0.0188456216117
19937,0.0131690393093
19938,0.00800077347769
19939,0.00447862994015
19940,0.00746410664951
19941,0.0193441795
19942,0.0473780988371
19943,0.0674968070907
19944,0.0600890104303
19945,0.0302866508525
19946,0.0144313623347
19947,0.028095246549
19948,0.0291939214217
19949,0.017736860446
19950,0.0563336811481
19951,0.0398043326121
19952,0.0464385867912
19953,0.0340715626684
19954,0.019049121611
19955,0.0116921376144
19956,0.00983208469108
19957,0.0100784058538
19958,0.0101428813447
19959,0.0101528795149
19960,0.0101537551108
19961,0.0106708151046
19962,0.0130757082178
19963,0.0377841127169
19964,0.00819646181851
19965,0.0115554312989
19966,0.0429203392272
19967,0.0498614102735
19968,0.0375636249019
19969,0.0280297462258
19970,0.00836083593103
19971,0.00363768942276
19972,0.00567534669732
19973,0.00743330947531
19974,0.00880414558808
19975,0.00974960734623
19976,0.0100742843538
19977,0.0101444032825
19978,0.0101532704066
19979,0.0101537905405
19980,0.010153786319
19981,0.0101537862779
19982,0.0170583860424
19983,0.0187434602897
19984,0.00980409257596
19985,0.0327463244322
19986,0.155804999013
19987,0.117255754666
19988,0.00595562310791
19989,0.00365366719354
19990,0.0068330761897
19991,0.013007048285
19992,0.00658925403746
19993,0.00888642235475
19994,0.0354727813078
19995,0.0499322104275
19996,0.0101537914877
19997,0.0101537914877
19998,0.0101537907505
19999,0.0101533062654
20000,0.0101436163688
20001,0.0100609660339
20002,0.00967102640077
20003,0.00856182959285
20004,0.00731182250289
20005,0.00569129336397
20006,0.00365366719358
20007,0.00675027993453
20008,0.00674835779351
20009,0.00655522309335
20010,0.00722390188644
20011,0.00690800509168
20012,0.00365365119357
20013,0.00461763835383
20014,0.0111954664923
20015,0.00643066049677
20016,0.00346361797685
20017,0.00612604013109
20018,0.00755390593573
20019,0.00878275962139
20020,0.00950204941789
20021,0.00973492630221
20022,0.00993132603246
20023,0.0100806012046
20024,0.651710901664
20025,0.00971038762011
20026,0.00974575882917
20027,0.00878624430577
20028,0.00746022961658
20029,0.00584940790447
20030,0.00343160598638
20031,0.00673578334145
20032,0.00890143665663
20033,0.00985915698668
20034,0.0101057905001
20035,0.0101485808318
20036,0.0101534482293
20037,0.0101537810668
20038,0.0101550883426
20039,0.0101709391779
20040,0.0101917703453
20041,0.010153791498
20042,0.010153791498
20043,0.010153791498
20044,0.0156640780011
20045,0.0400183282705
20046,0.0296918097009
20047,0.00962515572227
20048,0.0136848298159
20049,0.0212471246181
20050,0.0426441364986
20051,0.0252301139066
20052,0.0249258809141
20053,1.0000001e-05
20054,1.0000001e-05
20055,1.0000001e-05
20056,1.0000001e-05
20057,1.0000001e-05
20058,1.0000001e-05
20059,1.0000001e-05
20060,1.0000001e-05
20061,1.0000001e-05
20062,1.0000001e-05
20063,1.0000001e-05
20064,1.0000001e-05
20065,1.0000001e-05
20066,1.0000001e-05
20067,1.0000001e-05
20068,1.0000001e-05
20069,1.0000001e-05
20070,1.0000001e-05
20071,1.0000001e-05
20072,1.0000001e-05
20073,1.0000001e-05
20074,1.0000001e-05
20075,1.0000001e-05
20076,1.0000001e-05
20077,1.0000001e-05
20078,1.0000001e-05
20079,1.0000001e-05
20080,1.0000001e-05
20081,1.0000001e-05
20082,1.0000001e-05
20083,1.0000001e-05
20084,1.0000001e-05
20085,1.0000001e-05
20086,1.0000001e-05
20087,1.0000001e-05
20088,1.0000001e-05
20089,1.0000001e-05
20090,1.0000001e-05
20091,1.0000001e-05
20092,1.0000001e-05
20093,1.0000001e-05
20094,1.0000001e-05
20095,1.0000001e-05
20096,1.0000001e-05
20097,1.0000001e-05
20098,1.0000001e-05
20099,1.0000001e-05
20100,1.0000001e-05
20101,1.0000001e-05
20102,1.0000001e-05
20103,1.0000001e-05
20104,1.0000001e-05
20105,1.0000001e-05
20106,0.00606012714512
20107,0.00664281023952
20108,0.00794937701869
20109,0.0092859075304
20110,0.00982674564514
20111,0.00993467775272
20112,0.0100177413338
20113,0.0100730727727
20114,0.00976004536663
20115,0.00953246900892
20116,0.009804366513
20117,0.0100278941711
20118,0.00970630223148
20119,0.00966633394066
20120,0.00980767799713
20121,0.00990640238008
20122,0.00994809570459
20123,0.00965272255965
20124,0.00965441287901
20125,0.00980638305766
20126,0.00982839614637
20127,0.00988823675955
20128,0.00930143798616
20129,0.00939584533355
20130,0.00819268982485
20131,0.0108922195658
20132,0.00670516792993
20133,0.0112448574062
20134,0.00825401300333
20135,0.00461762137233
20136,0.00867008987915
20137,0.0154861802217
20138,0.0110528190634
20139,0.0079999180617
20140,0.00663231930179
20141,0.00504660452563
20142,0.00620203033363
20143,0.00963424126424
20144,0.0135889217004
20145,0.0108678863907
20146,0.00951366709826
20147,0.00752506687697
20148,0.00658259183998
20149,0.00702279604307
20150,0.0109828403818
20151,0.0132467287922
20152,0.00823435587183
20153,0.0145818788241
20154,0.0152038376665
20155,0.0117819605092
20156,0.00792326133049
20157,0.00979713166463
20158,0.0206712015798
20159,0.0161353001815
20160,0.0111359717841
20161,0.010335115621
20162,0.0185565077794
20163,0.0335416433747
20164,0.0290362646474
20165,0.0236028974117
20166,0.0195724427237
20167,0.0174436957474
20168,0.0539993233822
20169,0.0692007794929
20170,0.0390642480229
20171,0.0415444384975
20172,0.0662915064981
20173,0.0386596552538
20174,0.0248466006381
20175,0.0201192990428
20176,0.023735492774
20177,0.00582063712351
20178,0.00816867145861
20179,0.00950535263166
20180,0.0100011699499
20181,0.0101289338435
20182,0.0101511106331
20183,0.0101536196087
20184,0.0124256470698
20185,0.0154935081666
20186,0.0213588445223
20187,0.00499682955489
20188,0.00745239699536
20189,0.00926639912752
20190,0.0623146792753
20191,0.0470957504573
20192,0.025730002992
20193,0.0143652671351
20194,0.00611236400069
20195,0.00344769345763
20196,0.00602672244664
20197,0.00762742969606
20198,0.00907312147804
20199,0.00984792782012
20200,0.0100934467654
20201,0.0101462381399
20202,0.0101533380969
20203,0.0101536550397
20204,0.0101536196944
20205,0.0101536195511
20206,0.0186278183384
20207,0.0371190563814
20208,0.0231282276885
20209,0.0812208308034
20210,0.0131684082403
20211,0.0065550090862
20212,0.00690491379435
20213,0.00705901784327
20214,0.00738262419566
20215,0.00888580329427
20216,0.0100537309548
20217,0.0689804993211
20218,0.0101537810259
20219,0.0101537810259
20220,0.0101537806471
20221,0.0101535144992
20222,0.0101475848463
20223,0.0100914234644
20224,0.00979659355646
20225,0.00883668888762
20226,0.00744650618422
20227,0.00562747469718
20228,0.00362159786024
20229,0.00679785793796
20230,0.00677240166729
20231,0.00365365119357
20232,0.00324175786019
20233,0.00476469335219
20234,0.00348662975418
20235,0.00567539653913
20236,0.011644335604
20237,0.0279456936853
20238,0.0431778450441
20239,0.0525221055285
20240,0.026357641978
20241,0.0145719149584
20242,0.0445625445521
20243,0.0627739948718
20244,0.0743277724795
20245,0.0829945263354
20246,0.722772204307
20247,0.687679322932
20248,0.00866403115767
20249,0.00910752635552
20250,0.00761262241518
20251,0.00581753231246
20252,0.00429697099307
20253,0.0045561851562
20254,0.00716887989552
20255,0.00905134584903
20256,0.00990622530633
20257,0.0101168809113
20258,0.0101502856381
20259,0.0101535961163
20260,0.0101537862568
20261,0.0101856930868
20262,0.010219729133
20263,0.0102413583047
20264,0.0101537912112
20265,0.010153791498
20266,0.0102546362172
20267,0.0219151398214
20268,0.0338905716357
20269,0.0289632883576
20270,0.00635864731047
20271,0.0072483820733
20272,0.00911257097657
20273,0.015174922537
20274,0.0852202083573
20275,1.0000001e-05
20276,1.0000001e-05
20277,1.0000001e-05
20278,1.0000001e-05
20279,1.0000001e-05
20280,1.0000001e-05
20281,1.0000001e-05
20282,1.0000001e-05
20283,1.0000001e-05
20284,1.0000001e-05
20285,1.0000001e-05
20286,1.0000001e-05
20287,1.0000001e-05
20288,1.0000001e-05
20289,1.0000001e-05
20290,1.0000001e-05
20291,1.0000001e-05
20292,1.0000001e-05
20293,1.0000001e-05
20294,1.0000001e-05
20295,1.0000001e-05
20296,1.0000001e-05
20297,1.0000001e-05
20298,1.0000001e-05
20299,1.0000001e-05
20300,1.0000001e-05
20301,1.0000001e-05
20302,1.0000001e-05
20303,1.0000001e-05
20304,1.0000001e-05
20305,1.0000001e-05
20306,1.0000001e-05
20307,1.0000001e-05
20308,1.0000001e-05
20309,1.0000001e-05
20310,1.0000001e-05
20311,1.0000001e-05
20312,1.0000001e-05
20313,1.0000001e-05
20314,1.0000001e-05
20315,1.0000001e-05
20316,1.0000001e-05
20317,1.0000001e-05
20318,1.0000001e-05
20319,1.0000001e-05
20320,1.0000001e-05
20321,1.0000001e-05
20322,1.0000001e-05
20323,1.0000001e-05
20324,1.0000001e-05
20325,1.0000001e-05
20326,1.0000001e-05
20327,0.00321044024791
20328,0.00441902212024
20329,0.00653202363806
20330,0.00788631969274
20331,0.00918378585677
20332,0.00987318807786
20333,0.0100854108184
20334,0.0101189976647
20335,0.0101357944417
20336,0.0101452154249
20337,0.0100651714434
20338,0.0100087283493
20339,0.0100761149834
20340,0.0101310414002
20341,0.0100515226529
20342,0.0100515796798
20343,0.0100941504217
20344,0.010116130257
20345,0.0101226890022
20346,0.0158339166015
20347,0.00695784388907
20348,0.0162930865291
20349,0.0239636222911
20350,0.0158835666364
20351,0.0184409090816
20352,0.0128276960891
20353,0.0100435163864
20354,0.0105100547238
20355,0.00894635828347
20356,0.0224387321473
20357,0.0054832217076
20358,0.00469355010571
20359,0.00496181730168
20360,0.00350242029487
20361,0.0121805314193
20362,0.0103273866351
20363,0.00912263795092
20364,0.00808612533249
20365,0.0083695378032
20366,0.00947029301322
20367,0.0128408617275
20368,0.0116529242162
20369,0.0105218766285
20370,0.00943941203843
20371,0.00886672094578
20372,0.00890546663316
20373,0.00640214398337
20374,0.0054357669915
20375,0.0154491215709
20376,0.00892043526708
20377,0.0275794297287
20378,0.0385172110634
20379,0.0524693321146
20380,0.0409887399386
20381,0.0285167285578
20382,0.016005183387
20383,0.0116180657147
20384,0.0104847176126
20385,0.0137558382327
20386,0.0253882361048
20387,0.0246564853329
20388,0.0223746484955
20389,0.0170355486541
20390,0.0156932872994
20391,0.0124627854826
20392,0.0130148100686
20393,0.0128920795283
20394,0.0129532675651
20395,0.016027096782
20396,0.0140030873707
20397,0.0116649382206
20398,0.0169820018643
20399,0.0106152490728
20400,0.0064026794531
20401,0.00876997687967
20402,0.00973416030049
20403,0.0100551387317
20404,0.0101367940281
20405,0.0101517766902
20406,0.0101804863807
20407,0.012093088508
20408,0.0208667698468
20409,0.00562539919459
20410,0.00840984065102
20411,0.00937783774873
20412,0.00996335404518
20413,0.0110852980614
20414,0.0704877264519
20415,0.0377253852075
20416,0.0272734898428
20417,0.00494942998093
20418,0.00522674238963
20419,0.00469134033151
20420,0.00644514164065
20421,0.00797988065144
20422,0.00930112914305
20423,0.00989675360727
20424,0.0100987861539
20425,0.0101465543968
20426,0.0101515555493
20427,0.0101511832775
20428,0.010151075517
20429,0.0101510752302
20430,0.0101528743411
20431,0.0101536824851
20432,0.0474632856362
20433,0.0214779512952
20434,0.016028511289
20435,0.00701015887522
20436,0.00445616093474
20437,0.0050328973312
20438,0.00807340701383
20439,0.0124391483495
20440,0.0557812939039
20441,0.0101534117612
20442,0.0101534116077
20443,0.0101532913935
20444,0.0101501857385
20445,0.0101161387733
20446,0.00991216896421
20447,0.00918081308967
20448,0.00775865791498
20449,0.00607910804343
20450,0.00316013333352
20451,0.00556368803042
20452,0.00690289651244
20453,0.00366961570218
20454,0.00571307801043
20455,0.0119225124443
20456,0.0232187685353
20457,0.0366399867181
20458,0.0451398454964
20459,0.0393052659298
20460,0.0228925278446
20461,0.0146463523223
20462,0.0116211123866
20463,0.0411378090588
20464,0.0564348091998
20465,0.0312375461772
20466,0.0195944062169
20467,0.0142627983608
20468,0.0118926405732
20469,0.755834838739
20470,0.248677062212
20471,0.00629763063702
20472,0.00837361280658
20473,0.00726491392109
20474,0.00316053333366
20475,0.00276551020252
20476,0.00425545594996
20477,0.00691976442914
20478,0.00878135189998
20479,0.00983054818501
20480,0.0101039767305
20481,0.0101490421121
20482,0.0101535389311
20483,0.0101537861487
20484,0.0102818715883
20485,0.0103381328618
20486,0.0102646716558
20487,0.0101535736625
20488,0.0101537909245
20489,0.010153791498
20490,0.0354226304758
20491,0.0466100676886
20492,0.00600657533083
20493,0.00435610583315
20494,0.0067783070389
20495,0.00896967062133
20496,0.0165793754703
20497,0.0331638194523
20498,1.0000001e-05
20499,1.0000001e-05
20500,1.0000001e-05
20501,1.0000001e-05
20502,1.0000001e-05
20503,1.0000001e-05
20504,1.0000001e-05
20505,1.0000001e-05
20506,1.0000001e-05
20507,1.0000001e-05
20508,1.0000001e-05
20509,1.0000001e-05
20510,1.0000001e-05
20511,1.0000001e-05
20512,1.0000001e-05
20513,1.0000001e-05
20514,1.0000001e-05
20515,1.0000001e-05
20516,1.0000001e-05
20517,1.0000001e-05
20518,1.0000001e-05
20519,1.0000001e-05
20520,1.0000001e-05
20521,1.0000001e-05
20522,1.0000001e-05
20523,1.0000001e-05
20524,1.0000001e-05
20525,1.0000001e-05
20526,1.0000001e-05
20527,1.0000001e-05
20528,1.0000001e-05
20529,1.0000001e-05
20530,1.0000001e-05
20531,1.0000001e-05
20532,1.0000001e-05
20533,1.0000001e-05
20534,1.0000001e-05
20535,1.0000001e-05
20536,1.0000001e-05
20537,1.0000001e-05
20538,1.0000001e-05
20539,1.0000001e-05
20540,1.0000001e-05
20541,1.0000001e-05
20542,1.0000001e-05
20543,1.0000001e-05
20544,1.0000001e-05
20545,1.0000001e-05
20546,1.0000001e-05
20547,1.0000001e-05
20548,1.0000001e-05
20549,1.0000001e-05
20550,0.00441902212024
20551,0.0062632132635
20552,0.00771651113897
20553,0.00908892681202
20554,0.00982614211127
20555,0.0100882052022
20556,0.0101442485121
20557,0.0101502751033
20558,0.0101524185309
20559,0.0101533025208
20560,0.0101387750443
20561,0.0101299821958
20562,0.0101427546396
20563,0.0101514358622
20564,0.0101365780125
20565,0.010139563709
20566,0.0101475265633
20567,0.0101502099706
20568,0.0101507144838
20569,0.0393732565112
20570,0.0321759612166
20571,0.00236839999992
20572,0.00316013333352
20573,0.00852172695681
20574,0.00646075706373
20575,0.00976626374497
20576,0.00971214953481
20577,0.0100190841318
20578,0.00980863294701
20579,0.0302964232659
20580,0.00347653063438
20581,0.00601877386849
20582,0.00718494049266
20583,0.0067734107814
20584,0.00567141111755
20585,0.0228237905573
20586,0.0367841776846
20587,0.0202707474566
20588,0.0113887587646
20589,0.00864313855771
20590,0.004474625378
20591,0.00798564545823
20592,0.00952645840846
20593,0.0441115770684
20594,0.0647475962675
20595,0.0745290220452
20596,0.0804922003565
20597,0.084489959057
20598,0.0567400167602
20599,0.0321675460867
20600,0.0291262219845
20601,0.0221264248271
20602,0.0184818578711
20603,0.0266306860601
20604,0.0192188757416
20605,0.0368589990976
20606,0.0531595223021
20607,0.0273244545235
20608,0.0470382646373
20609,0.0340933308324
20610,0.0240698299715
20611,0.0176082006917
20612,0.0150257004082
20613,0.0115270982194
20614,0.0128627693688
20615,0.0132231479985
20616,0.0109311053099
20617,0.0123033304695
20618,0.0212634545296
20619,0.0119182412108
20620,0.00897017773832
20621,0.00942702988889
20622,0.00998303196286
20623,0.0101287985294
20624,0.0101517434023
20625,0.0101537184901
20626,0.010153791416
20627,0.0101537915031
20628,0.0102261271064
20629,0.0106967817763
20630,0.0110058239712
20631,0.0104647437752
20632,0.0105582197392
20633,0.0112911808334
20634,0.0100674547976
20635,0.0101327767348
20636,0.0109985139365
20637,0.0273961282435
20638,0.0484688659826
20639,0.0547463566194
20640,0.00995684508216
20641,0.00825047289626
20642,0.0051001666887
20643,0.00448806481939
20644,0.00696197066478
20645,0.0082852180378
20646,0.00933378175807
20647,0.00989587108954
20648,0.0100998163407
20649,0.0101322110128
20650,0.0101297032555
20651,0.0101280835927
20652,0.0101279034798
20653,0.0101427529469
20654,0.0101516077517
